Region,Country,State,City,Month,Day,Year,AvgTemperature
North America,US,Indiana,Indianapolis,5,13,1996,45.6
North America,US,Indiana,Indianapolis,5,14,1996,52.0
North America,US,Indiana,Indianapolis,5,15,1996,56.4
North America,US,Indiana,Indianapolis,5,16,1996,67.3
North America,US,Indiana,Indianapolis,5,17,1996,71.2
North America,US,Indiana,Indianapolis,5,18,1996,76.8
North America,US,Indiana,Indianapolis,5,19,1996,78.2
North America,US,Indiana,Indianapolis,5,20,1996,80.0
North America,US,Indiana,Indianapolis,5,21,1996,66.4
North America,US,Indiana,Indianapolis,5,22,1996,70.2
North America,US,Indiana,Indianapolis,5,23,1996,66.6
North America,US,Indiana,Indianapolis,5,24,1996,63.7
North America,US,Indiana,Indianapolis,5,25,1996,57.1
North America,US,Indiana,Indianapolis,5,26,1996,60.1
North America,US,Indiana,Indianapolis,5,27,1996,56.2
North America,US,Indiana,Indianapolis,5,28,1996,60.2
North America,US,Indiana,Indianapolis,5,29,1996,61.0
North America,US,Indiana,Indianapolis,5,30,1996,60.5
North America,US,Indiana,Indianapolis,5,31,1996,67.0
North America,US,Indiana,Indianapolis,6,1,1996,65.6
North America,US,Indiana,Indianapolis,6,2,1996,65.7
North America,US,Indiana,Indianapolis,6,3,1996,68.2
North America,US,Indiana,Indianapolis,6,4,1996,62.1
North America,US,Indiana,Indianapolis,6,5,1996,59.3
North America,US,Indiana,Indianapolis,6,6,1996,66.6
North America,US,Indiana,Indianapolis,6,7,1996,66.3
North America,US,Indiana,Indianapolis,6,8,1996,64.7
North America,US,Indiana,Indianapolis,6,9,1996,66.3
North America,US,Indiana,Indianapolis,6,10,1996,63.0
North America,US,Indiana,Indianapolis,6,11,1996,64.0
North America,US,Indiana,Indianapolis,6,12,1996,61.3
North America,US,Indiana,Indianapolis,6,13,1996,68.2
North America,US,Indiana,Indianapolis,6,14,1996,75.2
North America,US,Indiana,Indianapolis,6,15,1996,71.9
North America,US,Indiana,Indianapolis,6,16,1996,77.8
North America,US,Indiana,Indianapolis,6,17,1996,80.7
North America,US,Indiana,Indianapolis,6,18,1996,76.5
North America,US,Indiana,Indianapolis,6,19,1996,73.8
North America,US,Indiana,Indianapolis,6,20,1996,74.1
North America,US,Indiana,Indianapolis,6,21,1996,78.3
North America,US,Indiana,Indianapolis,6,22,1996,79.8
North America,US,Indiana,Indianapolis,6,23,1996,73.5
North America,US,Indiana,Indianapolis,6,24,1996,81.6
North America,US,Indiana,Indianapolis,6,25,1996,68.4
North America,US,Indiana,Indianapolis,6,26,1996,70.4
North America,US,Indiana,Indianapolis,6,27,1996,74.5
North America,US,Indiana,Indianapolis,6,28,1996,78.9
North America,US,Indiana,Indianapolis,6,29,1996,79.8
North America,US,Indiana,Indianapolis,6,30,1996,82.1
North America,US,Indiana,Indianapolis,7,1,1996,83.7
North America,US,Indiana,Indianapolis,7,2,1996,78.7
North America,US,Indiana,Indianapolis,7,3,1996,69.8
North America,US,Indiana,Indianapolis,7,4,1996,67.2
North America,US,Indiana,Indianapolis,7,5,1996,70.8
North America,US,Indiana,Indianapolis,7,6,1996,74.6
North America,US,Indiana,Indianapolis,7,7,1996,79.0
North America,US,Indiana,Indianapolis,7,8,1996,77.5
North America,US,Indiana,Indianapolis,7,9,1996,71.1
North America,US,Indiana,Indianapolis,7,10,1996,66.7
North America,US,Indiana,Indianapolis,7,11,1996,70.4
North America,US,Indiana,Indianapolis,7,12,1996,73.8
North America,US,Indiana,Indianapolis,7,13,1996,77.8
North America,US,Indiana,Indianapolis,7,14,1996,74.1
North America,US,Indiana,Indianapolis,7,15,1996,70.9
North America,US,Indiana,Indianapolis,7,16,1996,75.5
North America,US,Indiana,Indianapolis,7,17,1996,78.2
North America,US,Indiana,Indianapolis,7,18,1996,78.8
North America,US,Indiana,Indianapolis,7,19,1996,83.1
North America,US,Indiana,Indianapolis,7,20,1996,73.3
North America,US,Indiana,Indianapolis,7,21,1996,66.5
North America,US,Indiana,Indianapolis,7,22,1996,63.5
North America,US,Indiana,Indianapolis,7,23,1996,68.7
North America,US,Indiana,Indianapolis,7,24,1996,72.0
North America,US,Indiana,Indianapolis,7,25,1996,70.0
North America,US,Indiana,Indianapolis,7,26,1996,70.1
North America,US,Indiana,Indianapolis,7,27,1996,72.1
North America,US,Indiana,Indianapolis,7,28,1996,71.0
North America,US,Indiana,Indianapolis,7,29,1996,73.6
North America,US,Indiana,Indianapolis,7,30,1996,70.9
North America,US,Indiana,Indianapolis,7,31,1996,69.2
North America,US,Indiana,Indianapolis,8,1,1996,69.0
North America,US,Indiana,Indianapolis,8,2,1996,72.8
North America,US,Indiana,Indianapolis,8,3,1996,73.5
North America,US,Indiana,Indianapolis,8,4,1996,76.5
North America,US,Indiana,Indianapolis,8,5,1996,78.7
North America,US,Indiana,Indianapolis,8,6,1996,81.6
North America,US,Indiana,Indianapolis,8,7,1996,82.6
North America,US,Indiana,Indianapolis,8,8,1996,79.8
North America,US,Indiana,Indianapolis,8,9,1996,71.9
North America,US,Indiana,Indianapolis,8,10,1996,71.4
North America,US,Indiana,Indianapolis,8,11,1996,72.5
North America,US,Indiana,Indianapolis,8,12,1996,73.2
North America,US,Indiana,Indianapolis,8,13,1996,73.4
North America,US,Indiana,Indianapolis,8,14,1996,74.9
North America,US,Indiana,Indianapolis,8,15,1996,74.4
North America,US,Indiana,Indianapolis,8,16,1996,72.1
North America,US,Indiana,Indianapolis,8,17,1996,70.9
North America,US,Indiana,Indianapolis,8,18,1996,73.4
North America,US,Indiana,Indianapolis,8,19,1996,76.9
North America,US,Indiana,Indianapolis,8,20,1996,80.2
North America,US,Indiana,Indianapolis,8,21,1996,80.0
North America,US,Indiana,Indianapolis,8,22,1996,80.0
North America,US,Indiana,Indianapolis,8,23,1996,76.6
North America,US,Indiana,Indianapolis,8,24,1996,74.1
North America,US,Indiana,Indianapolis,8,25,1996,72.4
North America,US,Indiana,Indianapolis,8,26,1996,73.4
North America,US,Indiana,Indianapolis,8,27,1996,72.7
North America,US,Indiana,Indianapolis,8,28,1996,72.8
North America,US,Indiana,Indianapolis,8,29,1996,73.1
North America,US,Indiana,Indianapolis,8,30,1996,72.1
North America,US,Indiana,Indianapolis,8,31,1996,73.9
North America,US,Indiana,Indianapolis,9,1,1996,72.9
North America,US,Indiana,Indianapolis,9,2,1996,73.5
North America,US,Indiana,Indianapolis,9,3,1996,75.6
North America,US,Indiana,Indianapolis,9,4,1996,76.9
North America,US,Indiana,Indianapolis,9,5,1996,75.7
North America,US,Indiana,Indianapolis,9,6,1996,77.4
North America,US,Indiana,Indianapolis,9,7,1996,76.0
North America,US,Indiana,Indianapolis,9,8,1996,72.2
North America,US,Indiana,Indianapolis,9,9,1996,72.7
North America,US,Indiana,Indianapolis,9,10,1996,70.7
North America,US,Indiana,Indianapolis,9,11,1996,70.3
North America,US,Indiana,Indianapolis,9,12,1996,67.4
North America,US,Indiana,Indianapolis,9,13,1996,59.0
North America,US,Indiana,Indianapolis,9,14,1996,54.5
North America,US,Indiana,Indianapolis,9,15,1996,57.5
North America,US,Indiana,Indianapolis,9,16,1996,58.9
North America,US,Indiana,Indianapolis,9,17,1996,61.3
North America,US,Indiana,Indianapolis,9,18,1996,61.7
North America,US,Indiana,Indianapolis,9,19,1996,62.1
North America,US,Indiana,Indianapolis,9,20,1996,62.8
North America,US,Indiana,Indianapolis,9,21,1996,62.6
North America,US,Indiana,Indianapolis,9,22,1996,62.0
North America,US,Indiana,Indianapolis,9,23,1996,62.1
North America,US,Indiana,Indianapolis,9,24,1996,65.0
North America,US,Indiana,Indianapolis,9,25,1996,57.4
North America,US,Indiana,Indianapolis,9,26,1996,62.6
North America,US,Indiana,Indianapolis,9,27,1996,65.4
North America,US,Indiana,Indianapolis,9,28,1996,55.5
North America,US,Indiana,Indianapolis,9,29,1996,55.9
North America,US,Indiana,Indianapolis,9,30,1996,60.0
North America,US,Indiana,Indianapolis,10,1,1996,63.7
North America,US,Indiana,Indianapolis,10,2,1996,68.7
North America,US,Indiana,Indianapolis,10,3,1996,50.4
North America,US,Indiana,Indianapolis,10,4,1996,49.4
North America,US,Indiana,Indianapolis,10,5,1996,54.0
North America,US,Indiana,Indianapolis,10,6,1996,59.4
North America,US,Indiana,Indianapolis,10,7,1996,60.3
North America,US,Indiana,Indianapolis,10,8,1996,54.8
North America,US,Indiana,Indianapolis,10,9,1996,50.6
North America,US,Indiana,Indianapolis,10,10,1996,50.8
North America,US,Indiana,Indianapolis,10,11,1996,46.4
North America,US,Indiana,Indianapolis,10,12,1996,54.4
North America,US,Indiana,Indianapolis,10,13,1996,61.2
North America,US,Indiana,Indianapolis,10,14,1996,63.9
North America,US,Indiana,Indianapolis,10,15,1996,65.7
North America,US,Indiana,Indianapolis,10,16,1996,63.2
North America,US,Indiana,Indianapolis,10,17,1996,65.1
North America,US,Indiana,Indianapolis,10,18,1996,53.4
North America,US,Indiana,Indianapolis,10,19,1996,44.4
North America,US,Indiana,Indianapolis,10,20,1996,46.3
North America,US,Indiana,Indianapolis,10,21,1996,53.4
North America,US,Indiana,Indianapolis,10,22,1996,57.8
North America,US,Indiana,Indianapolis,10,23,1996,47.7
North America,US,Indiana,Indianapolis,10,24,1996,49.2
North America,US,Indiana,Indianapolis,10,25,1996,51.8
North America,US,Indiana,Indianapolis,10,26,1996,57.2
North America,US,Indiana,Indianapolis,10,27,1996,62.1
North America,US,Indiana,Indianapolis,10,28,1996,58.7
North America,US,Indiana,Indianapolis,10,29,1996,54.5
North America,US,Indiana,Indianapolis,10,30,1996,60.2
North America,US,Indiana,Indianapolis,10,31,1996,38.5
North America,US,Indiana,Indianapolis,11,1,1996,39.4
North America,US,Indiana,Indianapolis,11,2,1996,32.3
North America,US,Indiana,Indianapolis,11,3,1996,31.5
North America,US,Indiana,Indianapolis,11,4,1996,40.0
North America,US,Indiana,Indianapolis,11,5,1996,52.8
North America,US,Indiana,Indianapolis,11,6,1996,56.8
North America,US,Indiana,Indianapolis,11,7,1996,56.3
North America,US,Indiana,Indianapolis,11,8,1996,41.0
North America,US,Indiana,Indianapolis,11,9,1996,36.4
North America,US,Indiana,Indianapolis,11,10,1996,31.2
North America,US,Indiana,Indianapolis,11,11,1996,27.8
North America,US,Indiana,Indianapolis,11,12,1996,27.4
North America,US,Indiana,Indianapolis,11,13,1996,29.2
North America,US,Indiana,Indianapolis,11,14,1996,29.1
North America,US,Indiana,Indianapolis,11,15,1996,31.6
North America,US,Indiana,Indianapolis,11,16,1996,42.8
North America,US,Indiana,Indianapolis,11,17,1996,50.8
North America,US,Indiana,Indianapolis,11,18,1996,37.4
North America,US,Indiana,Indianapolis,11,19,1996,35.8
North America,US,Indiana,Indianapolis,11,20,1996,35.5
North America,US,Indiana,Indianapolis,11,21,1996,34.6
North America,US,Indiana,Indianapolis,11,22,1996,35.7
North America,US,Indiana,Indianapolis,11,23,1996,36.7
North America,US,Indiana,Indianapolis,11,24,1996,46.3
North America,US,Indiana,Indianapolis,11,25,1996,37.3
North America,US,Indiana,Indianapolis,11,26,1996,30.8
North America,US,Indiana,Indianapolis,11,27,1996,23.0
North America,US,Indiana,Indianapolis,11,28,1996,30.1
North America,US,Indiana,Indianapolis,11,29,1996,34.2
North America,US,Indiana,Indianapolis,11,30,1996,47.8
North America,US,Indiana,Indianapolis,12,1,1996,43.5
North America,US,Indiana,Indianapolis,12,2,1996,33.7
North America,US,Indiana,Indianapolis,12,3,1996,37.8
North America,US,Indiana,Indianapolis,12,4,1996,29.2
North America,US,Indiana,Indianapolis,12,5,1996,31.8
North America,US,Indiana,Indianapolis,12,6,1996,35.5
North America,US,Indiana,Indianapolis,12,7,1996,38.6
North America,US,Indiana,Indianapolis,12,8,1996,31.1
North America,US,Indiana,Indianapolis,12,9,1996,28.7
North America,US,Indiana,Indianapolis,12,10,1996,40.8
North America,US,Indiana,Indianapolis,12,11,1996,56.8
North America,US,Indiana,Indianapolis,12,12,1996,43.5
North America,US,Indiana,Indianapolis,12,13,1996,38.6
North America,US,Indiana,Indianapolis,12,14,1996,38.9
North America,US,Indiana,Indianapolis,12,15,1996,40.5
North America,US,Indiana,Indianapolis,12,16,1996,31.9
North America,US,Indiana,Indianapolis,12,17,1996,30.3
North America,US,Indiana,Indianapolis,12,18,1996,18.3
North America,US,Indiana,Indianapolis,12,19,1996,8.2
North America,US,Indiana,Indianapolis,12,20,1996,10.1
North America,US,Indiana,Indianapolis,12,21,1996,20.7
North America,US,Indiana,Indianapolis,12,22,1996,37.2
North America,US,Indiana,Indianapolis,12,23,1996,45.1
North America,US,Indiana,Indianapolis,12,24,1996,30.0
North America,US,Indiana,Indianapolis,12,25,1996,18.4
North America,US,Indiana,Indianapolis,12,26,1996,26.2
North America,US,Indiana,Indianapolis,12,27,1996,34.6
North America,US,Indiana,Indianapolis,12,28,1996,53.2
North America,US,Indiana,Indianapolis,12,29,1996,48.0
North America,US,Indiana,Indianapolis,12,30,1996,34.6
North America,US,Indiana,Indianapolis,12,31,1996,40.5
North America,US,Indiana,Indianapolis,1,1,1997,41.4
North America,US,Indiana,Indianapolis,1,2,1997,52.4
North America,US,Indiana,Indianapolis,1,3,1997,57.6
North America,US,Indiana,Indianapolis,1,4,1997,60.3
North America,US,Indiana,Indianapolis,1,5,1997,44.1
North America,US,Indiana,Indianapolis,1,6,1997,24.5
North America,US,Indiana,Indianapolis,1,7,1997,22.1
North America,US,Indiana,Indianapolis,1,8,1997,21.1
North America,US,Indiana,Indianapolis,1,9,1997,26.5
North America,US,Indiana,Indianapolis,1,10,1997,15.5
North America,US,Indiana,Indianapolis,1,11,1997,0.3
North America,US,Indiana,Indianapolis,1,12,1997,-3.8
North America,US,Indiana,Indianapolis,1,13,1997,5.3
North America,US,Indiana,Indianapolis,1,14,1997,3.8
North America,US,Indiana,Indianapolis,1,15,1997,19.7
North America,US,Indiana,Indianapolis,1,16,1997,18.1
North America,US,Indiana,Indianapolis,1,17,1997,0.1
North America,US,Indiana,Indianapolis,1,18,1997,1.9
North America,US,Indiana,Indianapolis,1,19,1997,14.3
North America,US,Indiana,Indianapolis,1,20,1997,27.6
North America,US,Indiana,Indianapolis,1,21,1997,32.9
North America,US,Indiana,Indianapolis,1,22,1997,45.5
North America,US,Indiana,Indianapolis,1,23,1997,30.1
North America,US,Indiana,Indianapolis,1,24,1997,31.8
North America,US,Indiana,Indianapolis,1,25,1997,23.9
North America,US,Indiana,Indianapolis,1,26,1997,15.1
North America,US,Indiana,Indianapolis,1,27,1997,31.7
North America,US,Indiana,Indianapolis,1,28,1997,15.2
North America,US,Indiana,Indianapolis,1,29,1997,13.3
North America,US,Indiana,Indianapolis,1,30,1997,26.0
North America,US,Indiana,Indianapolis,1,31,1997,36.6
North America,US,Indiana,Indianapolis,2,1,1997,37.6
North America,US,Indiana,Indianapolis,2,2,1997,41.4
North America,US,Indiana,Indianapolis,2,3,1997,35.6
North America,US,Indiana,Indianapolis,2,4,1997,41.0
North America,US,Indiana,Indianapolis,2,5,1997,33.7
North America,US,Indiana,Indianapolis,2,6,1997,30.5
North America,US,Indiana,Indianapolis,2,7,1997,29.9
North America,US,Indiana,Indianapolis,2,8,1997,29.6
North America,US,Indiana,Indianapolis,2,9,1997,28.0
North America,US,Indiana,Indianapolis,2,10,1997,30.8
North America,US,Indiana,Indianapolis,2,11,1997,30.4
North America,US,Indiana,Indianapolis,2,12,1997,30.6
North America,US,Indiana,Indianapolis,2,13,1997,25.1
North America,US,Indiana,Indianapolis,2,14,1997,30.5
North America,US,Indiana,Indianapolis,2,15,1997,28.0
North America,US,Indiana,Indianapolis,2,16,1997,29.4
North America,US,Indiana,Indianapolis,2,17,1997,29.5
North America,US,Indiana,Indianapolis,2,18,1997,51.2
North America,US,Indiana,Indianapolis,2,19,1997,51.6
North America,US,Indiana,Indianapolis,2,20,1997,40.9
North America,US,Indiana,Indianapolis,2,21,1997,60.4
North America,US,Indiana,Indianapolis,2,22,1997,36.6
North America,US,Indiana,Indianapolis,2,23,1997,32.2
North America,US,Indiana,Indianapolis,2,24,1997,28.3
North America,US,Indiana,Indianapolis,2,25,1997,28.4
North America,US,Indiana,Indianapolis,2,26,1997,37.8
North America,US,Indiana,Indianapolis,2,27,1997,48.3
North America,US,Indiana,Indianapolis,2,28,1997,41.5
North America,US,Indiana,Indianapolis,3,1,1997,57.9
North America,US,Indiana,Indianapolis,3,2,1997,44.1
North America,US,Indiana,Indianapolis,3,3,1997,35.9
North America,US,Indiana,Indianapolis,3,4,1997,41.8
North America,US,Indiana,Indianapolis,3,5,1997,42.8
North America,US,Indiana,Indianapolis,3,6,1997,33.0
North America,US,Indiana,Indianapolis,3,7,1997,33.1
North America,US,Indiana,Indianapolis,3,8,1997,47.8
North America,US,Indiana,Indianapolis,3,9,1997,43.2
North America,US,Indiana,Indianapolis,3,10,1997,42.0
North America,US,Indiana,Indianapolis,3,11,1997,43.9
North America,US,Indiana,Indianapolis,3,12,1997,39.3
North America,US,Indiana,Indianapolis,3,13,1997,41.7
North America,US,Indiana,Indianapolis,3,14,1997,38.6
North America,US,Indiana,Indianapolis,3,15,1997,24.3
North America,US,Indiana,Indianapolis,3,16,1997,26.1
North America,US,Indiana,Indianapolis,3,17,1997,42.1
North America,US,Indiana,Indianapolis,3,18,1997,43.5
North America,US,Indiana,Indianapolis,3,19,1997,36.7
North America,US,Indiana,Indianapolis,3,20,1997,45.2
North America,US,Indiana,Indianapolis,3,21,1997,54.9
North America,US,Indiana,Indianapolis,3,22,1997,47.9
North America,US,Indiana,Indianapolis,3,23,1997,40.4
North America,US,Indiana,Indianapolis,3,24,1997,37.0
North America,US,Indiana,Indianapolis,3,25,1997,51.7
North America,US,Indiana,Indianapolis,3,26,1997,41.7
North America,US,Indiana,Indianapolis,3,27,1997,50.9
North America,US,Indiana,Indianapolis,3,28,1997,55.9
North America,US,Indiana,Indianapolis,3,29,1997,49.3
North America,US,Indiana,Indianapolis,3,30,1997,45.1
North America,US,Indiana,Indianapolis,3,31,1997,39.3
North America,US,Indiana,Indianapolis,4,1,1997,41.5
North America,US,Indiana,Indianapolis,4,2,1997,50.9
North America,US,Indiana,Indianapolis,4,3,1997,55.3
North America,US,Indiana,Indianapolis,4,4,1997,62.2
North America,US,Indiana,Indianapolis,4,5,1997,59.8
North America,US,Indiana,Indianapolis,4,6,1997,63.3
North America,US,Indiana,Indianapolis,4,7,1997,40.5
North America,US,Indiana,Indianapolis,4,8,1997,37.4
North America,US,Indiana,Indianapolis,4,9,1997,27.8
North America,US,Indiana,Indianapolis,4,10,1997,33.0
North America,US,Indiana,Indianapolis,4,11,1997,48.1
North America,US,Indiana,Indianapolis,4,12,1997,53.2
North America,US,Indiana,Indianapolis,4,13,1997,37.1
North America,US,Indiana,Indianapolis,4,14,1997,41.0
North America,US,Indiana,Indianapolis,4,15,1997,47.5
North America,US,Indiana,Indianapolis,4,16,1997,52.9
North America,US,Indiana,Indianapolis,4,17,1997,38.3
North America,US,Indiana,Indianapolis,4,18,1997,41.0
North America,US,Indiana,Indianapolis,4,19,1997,48.3
North America,US,Indiana,Indianapolis,4,20,1997,48.6
North America,US,Indiana,Indianapolis,4,21,1997,52.5
North America,US,Indiana,Indianapolis,4,22,1997,50.1
North America,US,Indiana,Indianapolis,4,23,1997,50.1
North America,US,Indiana,Indianapolis,4,24,1997,49.7
North America,US,Indiana,Indianapolis,4,25,1997,48.8
North America,US,Indiana,Indianapolis,4,26,1997,53.1
North America,US,Indiana,Indianapolis,4,27,1997,54.6
North America,US,Indiana,Indianapolis,4,28,1997,49.3
North America,US,Indiana,Indianapolis,4,29,1997,54.7
